kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
4,TSU,20.0,Red Bull Racing,93.433,18.0,HARD,43.833,26.893,22.707,1.0,26.7,306.0,3,0.27508234472991067,0.5545011627461416
1,GAS,20.0,Alpine,77.573,12.0,MEDIUM,26.371,27.871,23.331,20.0,26.7,295.0,2,0.13122196512593978,0.5598467187063563
4,COL,20.0,Alpine,92.396,19.0,HARD,42.711,26.911,22.774,1.0,26.7,296.0,3,0.28064866626438584,0.554388005726736
1,OCO,20.0,Haas F1 Team,77.631,13.0,HARD,26.746,27.751,23.134,20.0,26.7,289.0,3,0.13141219062960152,0.7379229130782471
4,HUL,20.0,Kick Sauber,94.026,20.0,HARD,43.137,27.879,23.01,1.0,26.7,306.0,3,0.2870723696434571,0.5584758794934539
1,BOR,20.0,Kick Sauber,77.552,14.0,MEDIUM,26.346,28.153,23.053,20.0,26.7,301.0,2,0.1223174990411239,0.5593715848221552
1,BEA,20.0,Haas F1 Team,77.357,15.0,HARD,26.258,28.096,23.003,20.0,26.7,312.0,3,0.09709869128888195,0.737769786802645
1,STR,20.0,Aston Martin,77.321,16.0,HARD,26.317,27.788,23.216,12.0,26.7,308.0,3,0.11665357608035494,0.6586663185989312
1,ALO,20.0,Aston Martin,75.053,17.0,HARD,25.602,26.731,22.72,2.0,26.7,306.0,3,0.10934809933965475,0.5538714224136083
1,PIA,21.0,McLaren,75.573,1.0,MEDIUM,25.459,27.294,22.82,21.0,26.6,299.0,2,0.10110340397125955,0.5728127229635
1,NOR,21.0,McLaren,75.804,2.0,MEDIUM,25.686,27.257,22.861,21.0,26.6,297.0,2,0.10605807015699314,0.5730378669047689
0,VER,21.0,Red Bull Racing,76.706,3.0,SOFT,25.746,27.964,22.996,21.0,26.6,297.0,1,0.12560624731208506,0.3968185755084823
1,HAD,21.0,Racing Bulls,76.532,4.0,MEDIUM,25.672,27.942,22.918,21.0,26.6,299.0,2,0.11346570120725295,0.575348220736231
1,LEC,21.0,Ferrari,76.487,5.0,MEDIUM,25.851,27.729,22.907,21.0,26.6,305.0,2,0.10333960046985152,0.5746528680396539
1,RUS,21.0,Mercedes,76.473,6.0,MEDIUM,25.788,27.705,22.98,21.0,26.6,302.0,2,0.10779639071954468,0.5749145857455609
1,HAM,21.0,Ferrari,76.468,7.0,MEDIUM,25.767,27.811,22.89,21.0,26.6,305.0,2,0.10349184787147993,0.5747821247448598
1,LAW,21.0,Racing Bulls,76.7,8.0,MEDIUM,26.061,27.726,22.913,21.0,26.6,294.0,2,0.12098167069737745,0.5749582413441108
1,SAI,21.0,Williams,76.797,9.0,MEDIUM,25.956,27.882,22.959,21.0,26.6,300.0,2,0.11431456604898653,0.5754876651888281
1,ALB,21.0,Williams,76.7,10.0,MEDIUM,25.779,27.881,23.04,21.0,26.6,311.0,2,0.0981734790584311,0.5755735180807865
1,ANT,21.0,Mercedes,76.683,11.0,MEDIUM,25.942,27.635,23.106,21.0,26.6,294.0,2,0.12145842062635014,0.5754683341179061
1,GAS,21.0,Alpine,77.262,12.0,MEDIUM,26.199,27.864,23.199,21.0,26.6,294.0,2,0.12828840317440665,0.5767233855558789
1,OCO,21.0,Haas F1 Team,77.27,13.0,HARD,26.347,27.717,23.206,21.0,26.6,292.0,3,0.12332909161544098,0.7554320612349852
1,BOR,21.0,Kick Sauber,77.509,14.0,MEDIUM,26.105,28.265,23.139,21.0,26.6,302.0,2,0.12073941721643336,0.5775083460612958
1,BEA,21.0,Haas F1 Team,77.399,15.0,HARD,26.222,28.145,23.032,21.0,26.6,319.0,3,0.08705144585995475,0.7554811024864525
1,STR,21.0,Aston Martin,76.803,16.0,HARD,25.951,27.605,23.247,13.0,26.6,310.0,3,0.10761763189307927,0.6755716873501082
1,ALO,21.0,Aston Martin,75.58,17.0,HARD,25.65,27.18,22.75,3.0,26.6,302.0,3,0.12137860664878435,0.5730299126634958
1,TSU,21.0,Red Bull Racing,75.319,18.0,HARD,25.844,26.926,22.549,2.0,26.6,299.0,3,0.12273961598032344,0.5616167729497763
1,COL,21.0,Alpine,76.107,19.0,HARD,26.387,26.938,22.782,2.0,26.6,296.0,3,0.13540321850910741,0.5630325519031455
1,HUL,21.0,Kick Sauber,76.864,20.0,HARD,26.454,27.372,23.038,2.0,26.6,296.0,3,0.14577672832917865,0.5655316963334435
1,PIA,22.0,McLaren,75.421,1.0,MEDIUM,25.441,27.337,22.643,22.0,26.6,299.0,2,0.0971581237094394,0.582050550905701
1,NOR,22.0,McLaren,75.347,2.0,MEDIUM,25.488,27.202,22.657,22.0,26.6,301.0,2,0.09303335612152379,0.5816940572392815
0,VER,22.0,Red Bull Racing,76.398,3.0,SOFT,25.839,27.766,22.793,22.0,26.6,296.0,1,0.12033392952168703,0.40528057844818294
1,HAD,22.0,Racing Bulls,76.57,4.0,MEDIUM,25.67,28.103,22.797,22.0,26.6,298.0,2,0.11355379377702168,0.5852196941643348
1,LEC,22.0,Ferrari,79.33,6.0,MEDIUM,26.176,27.802,25.352,22.0,26.6,305.0,2,0.1409487453649191,0.5957816732187351
1,RUS,22.0,Mercedes,76.451,5.0,MEDIUM,25.773,27.725,22.953,22.0,26.6,304.0,2,0.10287524263650474,0.5847165845027712
1,HAM,22.0,Ferrari,76.926,7.0,MEDIUM,25.959,27.903,23.064,22.0,26.6,308.0,2,0.10290341027683764,0.5857934546855137
1,LAW,22.0,Racing Bulls,76.829,8.0,MEDIUM,25.933,27.923,22.973,22.0,26.5,294.0,2,0.12264608377191448,0.5933182515433746
1,SAI,22.0,Williams,76.611,9.0,MEDIUM,25.805,27.928,22.878,22.0,26.5,301.0,2,0.11018788119301791,0.5927327843362864
1,ALB,22.0,Williams,76.513,10.0,MEDIUM,25.709,27.871,22.933,22.0,26.5,309.0,2,0.0978969500215236,0.5926237651629294
1,ANT,22.0,Mercedes,76.236,11.0,MEDIUM,25.635,27.61,22.991,22.0,26.5,300.0,2,0.107310431866087,0.5921811465273126
1,GAS,22.0,Alpine,76.811,12.0,MEDIUM,25.948,27.831,23.032,22.0,26.5,299.0,2,0.11520066624802008,0.5932280814430133
1,OCO,22.0,Haas F1 Team,76.823,13.0,HARD,26.033,27.628,23.162,22.0,26.5,297.0,3,0.11068702504051356,0.7722750556453357
1,BOR,22.0,Kick Sauber,79.761,17.0,MEDIUM,26.134,28.209,25.418,22.0,26.5,302.0,2,0.15250114425675815,0.6050057049819542
1,BEA,22.0,Haas F1 Team,77.621,14.0,HARD,26.283,28.201,23.137,22.0,26.5,317.0,3,0.09193918659436089,0.7737445636166274
1,STR,22.0,Aston Martin,76.693,15.0,HARD,26.131,27.766,22.796,14.0,26.5,308.0,3,0.1069506921406342,0.6917606784417272
1,ALO,22.0,Aston Martin,75.727,16.0,HARD,25.699,27.338,22.69,4.0,26.5,309.0,3,0.11231493767067828,0.5907278933191331
1,TSU,22.0,Red Bull Racing,75.346,18.0,HARD,25.672,27.043,22.631,3.0,26.5,298.0,3,0.12464624461253607,0.5798205503765765
1,COL,22.0,Alpine,75.34,19.0,HARD,25.703,26.905,22.732,3.0,26.5,300.0,3,0.12160142277084897,0.5798312216614246
1,HUL,22.0,Kick Sauber,78.421,20.0,HARD,26.004,27.463,24.954,3.0,26.5,295.0,3,0.171495419371031,0.5916223016044844
1,PIA,23.0,McLaren,84.18,1.0,MEDIUM,25.372,27.276,31.532,23.0,26.5,301.0,2,0.22114495791280092,0.6387138572313776
1,NOR,23.0,McLaren,86.038,2.0,MEDIUM,25.333,27.145,33.56,23.0,26.5,301.0,2,0.24843098568963515,0.647270508275863
1,VER,23.0,Red Bull Racing,90.929,3.0,SOFT,25.65,33.518,31.761,23.0,25.9,296.0,1,0.33438580650362537,0.5260272236965092
1,HAD,23.0,Racing Bulls,92.01,4.0,MEDIUM,25.587,34.994,31.429,23.0,25.9,298.0,2,0.33956881791544014,0.7080240859380846
1,RUS,23.0,Mercedes,92.078,5.0,MEDIUM,25.638,34.343,32.097,23.0,25.9,306.0,2,0.32919438523578454,0.7088921985157403
4,LEC,23.0,Ferrari,112.776,9.0,HARD,44.281,36.531,31.964,2.0,25.9,305.0,3,0.5556691692749118,0.6964538995745322
1,LAW,23.0,Racing Bulls,96.821,6.0,MEDIUM,26.592,37.195,33.034,23.0,25.9,295.0,2,0.40682921667905614,0.7224713910738016
1,SAI,23.0,Williams,96.933,7.0,MEDIUM,26.655,37.986,32.292,23.0,25.9,301.0,2,0.39907222943427545,0.7215487155462597
4,ALB,23.0,Williams,101.701,8.0,MEDIUM,26.584,41.686,33.431,23.0,25.9,311.0,2,0.45234750081622654,0.7377229823463654
4,ANT,23.0,Mercedes,100.206,10.0,MEDIUM,31.614,35.848,32.744,23.0,25.9,299.0,2,0.42267095485070394,0.7197811965414523
4,GAS,23.0,Alpine,101.559,11.0,MEDIUM,32.8,35.441,33.318,23.0,25.9,299.0,2,0.4358556533976516,0.7217332111620041
4,OCO,23.0,Haas F1 Team,100.623,12.0,HARD,32.946,38.763,28.914,23.0,25.9,300.0,3,0.4109439711503823,0.8914830711713816
4,BEA,23.0,Haas F1 Team,102.442,14.0,HARD,41.176,30.939,30.327,23.0,25.9,323.0,3,0.3623953736018126,0.8779844800668118
4,STR,23.0,Aston Martin,101.078,13.0,HARD,39.99,30.346,30.742,15.0,25.9,337.0,3,0.34410880061920485,0.7979327588386425
4,ALO,23.0,Aston Martin,101.855,15.0,HARD,40.843,30.575,30.437,5.0,25.9,312.0,3,0.40434906470965637,0.6991473453170308
4,BOR,23.0,Kick Sauber,118.183,18.0,HARD,57.826,33.327,27.03,1.0,25.9,302.0,3,0.5656073100672301,0.6624440881207272
4,TSU,23.0,Red Bull Racing,102.619,16.0,HARD,39.818,33.524,29.277,4.0,25.9,300.0,3,0.43855063251624526,0.6927590562561035
4,COL,23.0,Alpine,103.953,17.0,HARD,39.688,33.207,31.058,4.0,25.9,203.0,3,0.5975756553814487,0.7011168564710895
4,HUL,23.0,Kick Sauber,105.258,19.0,HARD,45.121,34.209,25.928,4.0,25.9,215.0,3,0.5681100965985573,0.6842903238307911
4,PIA,24.0,McLaren,124.698,1.0,HARD,50.216,35.586,38.896,1.0,25.8,301.0,3,0.7043945124186826,0.7253634807095884
4,NOR,24.0,McLaren,123.901,2.0,HARD,50.94,35.892,37.069,1.0,25.8,301.0,3,0.6885530307606742,0.7186116659180932
4,VER,24.0,Red Bull Racing,118.503,3.0,MEDIUM,54.152,34.189,30.162,1.0,25.8,296.0,2,0.6072835822410698,0.5056580628267924
4,HAD,24.0,Racing Bulls,117.54,4.0,HARD,52.451,33.741,31.348,1.0,25.8,298.0,3,0.5931137250853684,0.6875795807300092
4,RUS,24.0,Mercedes,118.415,5.0,HARD,56.081,31.489,30.845,1.0,25.8,306.0,3,0.5751466188153128,0.6803429129321983
4,LAW,24.0,Racing Bulls,118.226,7.0,HARD,51.99,34.182,32.054,1.0,25.8,295.0,3,0.6097255893661137,0.6918471763890386
4,SAI,24.0,Williams,117.365,8.0,HARD,51.552,37.267,28.546,1.0,25.8,301.0,3,0.5893684609735482,0.6854228275782918
4,ALB,24.0,Williams,117.166,10.0,HARD,52.278,34.268,30.62,1.0,25.9,311.0,3,0.5687742892482973,0.6780085095661234
4,LEC,24.0,Ferrari,105.347,6.0,HARD,40.24,33.595,31.512,3.0,25.9,236.0,3,0.5691059223612179,0.6942052079190789
4,ANT,24.0,Mercedes,117.057,11.0,HARD,50.193,35.002,31.862,1.0,25.9,299.0,3,0.5957187041254671,0.6847878754741237
4,GAS,24.0,Alpine,120.288,16.0,HARD,53.476,33.386,33.426,1.0,25.9,299.0,3,0.6250209713759666,0.6885829404729128
4,OCO,24.0,Haas F1 Team,103.438,9.0,HARD,37.627,34.501,31.31,24.0,25.9,223.0,3,0.5361119807431506,0.9027378085411771
4,STR,24.0,Aston Martin,105.343,12.0,HARD,38.599,34.854,31.89,16.0,25.9,231.0,3,0.5611700652612214,0.8276007690004463
4,BEA,24.0,Haas F1 Team,105.162,13.0,HARD,38.503,35.145,31.514,24.0,25.9,204.0,3,0.583018469351753,0.9063940379382995
4,ALO,24.0,Aston Martin,106.027,14.0,HARD,40.017,34.159,31.851,6.0,25.9,203.0,3,0.62167973183839,0.727524095786606
4,TSU,24.0,Red Bull Racing,105.671,15.0,HARD,39.584,33.293,32.794,5.0,25.9,225.0,3,0.5897929794581773,0.7185652942899461
4,COL,24.0,Alpine,104.155,17.0,HARD,39.85,33.389,30.916,5.0,25.9,213.0,3,0.5833752975928366,0.7108786609862373
2,BOR,24.0,Kick Sauber,103.567,18.0,HARD,34.976,37.045,31.546,2.0,25.9,191.0,3,0.6372138748381752,0.6928060943985228
2,HUL,24.0,Kick Sauber,104.199,19.0,HARD,36.141,36.105,31.953,5.0,25.9,185.0,3,0.6434818131761315,0.7221686579421189
2,PIA,25.0,McLaren,125.875,1.0,HARD,45.994,42.786,37.095,2.0,25.9,135.0,3,0.9758901774116628,0.7419227763578486
4,NOR,25.0,McLaren,122.543,2.0,HARD,43.394,43.052,36.097,2.0,25.9,278.0,3,0.7375017299520583,0.7346463519842241
4,VER,25.0,Red Bull Racing,109.893,3.0,MEDIUM,35.725,37.728,36.44,2.0,25.9,236.0,2,0.6673186882446897,0.5372632443635033
4,HAD,25.0,Racing Bulls,108.297,4.0,HARD,36.737,36.536,35.024,2.0,25.9,238.0,3,0.6290455173902567,0.7068881646279881
4,RUS,25.0,Mercedes,105.53,5.0,HARD,38.14,32.651,34.739,2.0,25.9,273.0,3,0.5330581230255285,0.6939634422849452
4,LEC,25.0,Ferrari,98.264,6.0,HARD,35.36,31.269,31.635,4.0,25.9,249.0,3,0.47468603197030124,0.6946250368656728
4,LAW,25.0,Racing Bulls,96.652,7.0,HARD,33.823,31.442,31.387,2.0,25.9,264.0,3,0.4420296461621879,0.673171908072908
4,SAI,25.0,Williams,97.211,8.0,HARD,36.268,31.25,29.693,2.0,25.9,195.0,3,0.535130964497197,0.6675144296993539
1,OCO,25.0,Haas F1 Team,93.012,9.0,HARD,31.413,31.133,30.466,25.0,25.9,261.0,3,0.365496916402279,0.8945575438365725
4,ALB,25.0,Williams,93.476,10.0,HARD,33.95,30.493,29.033,2.0,25.9,248.0,3,0.41859308763242487,0.6601642277985111
1,ANT,25.0,Mercedes,91.241,11.0,HARD,34.178,28.45,28.613,2.0,25.8,255.0,3,0.3769717404028755,0.6597296788209532
1,STR,25.0,Aston Martin,91.088,12.0,HARD,35.324,28.181,27.583,17.0,25.8,256.0,3,0.3397780326188924,0.8034622093256057
1,BEA,25.0,Haas F1 Team,91.422,13.0,HARD,35.371,28.436,27.615,25.0,25.8,255.0,3,0.3311344811323066,0.8836249463389125
1,ALO,25.0,Aston Martin,92.292,14.0,HARD,34.828,31.711,25.753,7.0,25.8,232.0,3,0.4105483737858452,0.7072675065768768
1,TSU,25.0,Red Bull Racing,92.212,15.0,HARD,34.175,31.309,26.728,6.0,25.8,234.0,3,0.4122565972977815,0.7000613106361346
1,GAS,25.0,Alpine,91.432,16.0,HARD,33.686,30.969,26.777,2.0,25.8,258.0,3,0.37681275536500636,0.6589926354741956
1,COL,25.0,Alpine,91.299,17.0,HARD,34.257,30.111,26.931,6.0,25.8,178.0,3,0.4792992820562266,0.6982125090897714
1,BOR,25.0,Kick Sauber,85.612,18.0,HARD,29.026,30.22,26.366,3.0,25.8,272.0,3,0.29717699995228786,0.6619818516746757
1,HUL,25.0,Kick Sauber,86.576,19.0,HARD,30.086,31.381,25.109,6.0,25.8,251.0,3,0.32912803560177467,0.6905845858209989
2,PIA,26.0,McLaren,118.947,1.0,HARD,40.364,41.564,37.019,3.0,25.6,197.0,3,0.8202337194364958,0.7666477621915075
2,NOR,26.0,McLaren,118.253,2.0,HARD,40.403,40.665,37.185,3.0,25.6,213.0,3,0.7875555314141679,0.7644024552285246
2,VER,26.0,Red Bull Racing,117.458,3.0,MEDIUM,40.242,40.583,36.633,3.0,25.6,195.0,2,0.8098892091164906,0.5828847682433244
2,HAD,26.0,Racing Bulls,117.135,4.0,HARD,41.086,40.647,35.402,3.0,25.6,153.0,3,0.8532791002522924,0.7577677467124063
2,RUS,26.0,Mercedes,115.857,5.0,HARD,40.688,41.024,34.145,3.0,25.6,161.0,3,0.8253070745149295,0.7530110773351033
2,LEC,26.0,Ferrari,115.308,6.0,HARD,42.371,40.344,32.593,5.0,25.6,135.0,3,0.8417639809982538,0.7651949601238274
2,LAW,26.0,Racing Bulls,113.614,7.0,HARD,42.076,39.49,32.048,3.0,25.6,158.0,3,0.7900375898191754,0.7398454808455951
2,SAI,26.0,Williams,112.753,8.0,HARD,41.77,39.605,31.378,3.0,25.6,153.0,3,0.7863446045133525,0.7371396948257123
2,OCO,26.0,Haas F1 Team,111.581,9.0,HARD,40.742,39.585,31.254,26.0,25.6,205.0,3,0.659031521982085,0.9628450689001495
2,ALB,26.0,Williams,110.623,10.0,HARD,40.529,39.199,30.895,3.0,25.6,168.0,3,0.741188685170829,0.7328371502023531
2,ANT,26.0,Mercedes,110.183,11.0,HARD,40.266,39.568,30.349,3.0,25.6,146.0,3,0.76753917160511,0.7317471852473283
2,STR,26.0,Aston Martin,109.794,12.0,HARD,40.855,38.809,30.13,18.0,25.6,153.0,3,0.7217593020819496,0.8771685296709693
2,BEA,26.0,Haas F1 Team,108.62,13.0,HARD,40.384,39.023,29.213,26.0,25.6,129.0,3,0.7270535644435769,0.9530763156017412
2,ALO,26.0,Aston Martin,107.073,14.0,HARD,38.958,38.636,29.479,8.0,25.6,173.0,3,0.6825866700769565,0.7733957272928772
4,TSU,26.0,Red Bull Racing,103.802,15.0,HARD,35.68,39.445,28.677,7.0,25.6,260.0,3,0.5305155446557629,0.7592486150159583
4,GAS,26.0,Alpine,103.222,16.0,HARD,36.149,39.252,27.821,3.0,25.6,268.0,3,0.5153653376407045,0.7154030190115274
4,COL,26.0,Alpine,102.181,17.0,HARD,35.591,39.009,27.581,7.0,25.6,274.0,3,0.4876926891172134,0.7527933563940339
4,BOR,26.0,Kick Sauber,101.281,18.0,HARD,35.234,38.734,27.313,4.0,25.6,271.0,3,0.4865247111326567,0.7209145874436371
4,HUL,26.0,Kick Sauber,99.941,19.0,HARD,34.748,38.056,27.137,7.0,25.6,259.0,3,0.48190594876120074,0.7476777025216104
1,PIA,27.0,McLaren,74.609,1.0,HARD,25.725,26.656,22.228,4.0,25.8,285.0,3,0.1375884032182717,0.6406196731192656
1,NOR,27.0,McLaren,74.888,2.0,HARD,25.974,26.708,22.206,4.0,25.8,301.0,3,0.11732171498313299,0.6405694554223037
1,VER,27.0,Red Bull Racing,75.615,3.0,MEDIUM,26.066,27.035,22.514,4.0,25.8,285.0,2,0.1572450903931228,0.4642204057318127
1,HAD,27.0,Racing Bulls,75.875,4.0,HARD,25.686,27.506,22.683,4.0,25.8,305.0,3,0.12711566540643418,0.6449024485682247
1,RUS,27.0,Mercedes,76.269,5.0,HARD,26.055,27.495,22.719,4.0,25.8,308.0,3,0.12647019243217686,0.6451855775642632
1,LEC,27.0,Ferrari,76.399,6.0,HARD,26.332,27.28,22.787,6.0,25.8,302.0,3,0.13186747455632192,0.6648751981784429
4,LAW,27.0,Racing Bulls,124.543,19.0,HARD,35.826,45.625,43.092,4.0,25.8,303.0,3,0.7694685823292936,0.7963769129821372
4,SAI,27.0,Williams,123.374,18.0,HARD,39.357,40.301,43.716,4.0,25.8,300.0,3,0.7398345388383412,0.7848429987400659
1,OCO,27.0,Haas F1 Team,79.01,9.0,HARD,27.475,28.059,23.476,27.0,25.8,303.0,3,0.12336499748982224,0.8788244797828708
1,ALB,27.0,Williams,76.628,7.0,HARD,26.843,27.161,22.624,4.0,25.8,304.0,3,0.13314304494354184,0.64424112370652
1,ANT,27.0,Mercedes,77.283,8.0,HARD,27.177,27.293,22.813,4.0,25.8,294.0,3,0.15499913568820173,0.6458230470596703
1,STR,27.0,Aston Martin,77.992,10.0,HARD,26.718,28.122,23.152,19.0,25.8,306.0,3,0.12304314080688544,0.7979181206664758
1,BEA,27.0,Haas F1 Team,78.673,11.0,HARD,27.582,27.943,23.148,27.0,25.8,307.0,3,0.11220938193584004,0.8770138792080139
1,ALO,27.0,Aston Martin,79.151,13.0,HARD,27.19,27.86,24.101,9.0,25.8,308.0,3,0.15264652974662804,0.7025494355915157
1,TSU,27.0,Red Bull Racing,77.934,12.0,HARD,26.808,27.658,23.468,8.0,25.8,287.0,3,0.16908843604857854,0.689344959548564
1,GAS,27.0,Alpine,78.387,14.0,HARD,26.709,27.725,23.953,4.0,25.8,294.0,3,0.17343735359031018,0.6519339728654114
1,COL,27.0,Alpine,78.386,15.0,HARD,26.635,28.049,23.702,8.0,25.8,290.0,3,0.17212066139887455,0.6914353758385203
1,BOR,27.0,Kick Sauber,78.246,16.0,HARD,26.522,28.285,23.439,5.0,25.8,279.0,3,0.19176810766829128,0.6614030123917424
1,HUL,27.0,Kick Sauber,78.54,17.0,HARD,27.071,28.368,23.101,8.0,25.8,284.0,3,0.1802957812956368,0.6900859177411013
1,PIA,28.0,McLaren,73.984,1.0,HARD,25.04,26.634,22.31,5.0,25.6,299.0,3,0.11253966979439857,0.6655420596204591
1,NOR,28.0,McLaren,74.795,2.0,HARD,25.401,26.641,22.753,5.0,25.6,281.0,3,0.14802189648349193,0.6680058040394871
1,VER,28.0,Red Bull Racing,75.247,3.0,MEDIUM,25.545,27.171,22.531,5.0,25.6,297.0,2,0.13777453377343818,0.48946067754675016
1,HAD,28.0,Racing Bulls,75.525,4.0,HARD,25.555,27.591,22.379,5.0,25.6,289.0,3,0.14577839105427487,0.6692183826610782
1,RUS,28.0,Mercedes,75.425,5.0,HARD,25.514,27.573,22.338,5.0,25.6,308.0,3,0.11739313497281571,0.6686623900397266
1,LEC,28.0,Ferrari,75.675,6.0,HARD,25.926,27.209,22.54,7.0,25.6,301.0,3,0.12528535757835071,0.688579528000732
1,ALB,28.0,Williams,75.777,7.0,HARD,25.769,27.415,22.593,5.0,25.6,302.0,3,0.12973666103582965,0.6695425925569156
1,ANT,28.0,Mercedes,74.965,8.0,HARD,25.456,27.184,22.325,5.0,25.6,300.0,3,0.12269979122101052,0.6675068114259939
1,OCO,28.0,Haas F1 Team,76.638,9.0,HARD,26.097,27.543,22.998,28.0,25.6,298.0,3,0.10430569380101762,0.8996682019418001
1,STR,28.0,Aston Martin,76.244,10.0,HARD,25.998,27.609,22.637,20.0,25.6,299.0,3,0.11219009957186815,0.8190026477082962
1,BEA,28.0,Haas F1 Team,76.141,11.0,HARD,26.049,27.501,22.591,28.0,25.6,303.0,3,0.09022939956825216,0.8976329404127588
1,TSU,28.0,Red Bull Racing,76.039,12.0,HARD,25.991,27.327,22.721,9.0,25.6,302.0,3,0.1250801011508314,0.7095622250570576
1,ALO,28.0,Aston Martin,76.174,13.0,HARD,25.867,27.276,23.031,10.0,25.6,311.0,3,0.11308406196662195,0.7204693607969445
1,GAS,28.0,Alpine,76.326,14.0,HARD,26.302,27.219,22.805,5.0,25.6,291.0,3,0.15054403774454767,0.6703480266474894
1,COL,28.0,Alpine,76.41,15.0,HARD,26.473,27.353,22.584,9.0,25.6,308.0,3,0.1191504992371438,0.7092083441966224
1,BOR,28.0,Kick Sauber,76.809,16.0,HARD,26.513,27.578,22.718,6.0,25.6,292.0,3,0.1529210968306554,0.6810628393123863
1,HUL,28.0,Kick Sauber,78.01,17.0,HARD,26.72,28.202,23.088,9.0,25.6,297.0,3,0.1562516845094965,0.7143473479087991
4,SAI,28.0,Williams,106.783,19.0,SOFT,55.133,28.897,22.753,4.0,25.6,300.0,1,0.4324745630667819,0.32314365769349784
4,LAW,28.0,Racing Bulls,105.672,18.0,SOFT,48.37,32.57,24.732,4.0,25.6,303.0,1,0.44817879400051985,0.3393596306923291
1,PIA,29.0,McLaren,74.962,1.0,HARD,25.447,26.884,22.631,6.0,25.6,286.0,3,0.1410851416256782,0.6780567582814063
1,NOR,29.0,McLaren,75.465,2.0,HARD,25.574,27.216,22.675,6.0,25.6,287.0,3,0.14605711562568094,0.679322592287959
1,VER,29.0,Red Bull Racing,75.332,3.0,MEDIUM,25.524,27.186,22.622,6.0,25.6,293.0,2,0.1430258960410422,0.4998601937927732
1,HAD,29.0,Racing Bulls,74.875,4.0,HARD,25.31,27.315,22.25,6.0,25.6,299.0,3,0.12175889649846158,0.6774104121079124
1,RUS,29.0,Mercedes,75.22,5.0,HARD,25.614,27.354,22.252,6.0,25.6,309.0,3,0.11072898406503318,0.6775507881228974
1,LEC,29.0,Ferrari,75.433,6.0,HARD,25.694,27.283,22.456,8.0,25.6,320.0,3,0.09404982439962394,0.6979089097616599
1,ALB,29.0,Williams,75.449,7.0,HARD,25.532,27.53,22.387,6.0,25.6,311.0,3,0.11155915400582957,0.6786106834532492
1,ANT,29.0,Mercedes,75.413,8.0,HARD,25.576,27.485,22.352,6.0,25.6,313.0,3,0.10795254227973265,0.678311087014789
1,OCO,29.0,Haas F1 Team,76.732,10.0,HARD,26.472,27.58,22.68,29.0,25.6,299.0,3,0.10028694034965797,0.9084652842586942
1,STR,29.0,Aston Martin,75.911,9.0,HARD,25.63,27.24,23.041,21.0,25.6,332.0,3,0.06062795309714267,0.8288427146129895
1,BEA,29.0,Haas F1 Team,76.329,11.0,HARD,26.001,27.74,22.588,29.0,25.8,325.0,3,0.057831114684595064,0.8925565022771965
1,TSU,29.0,Red Bull Racing,76.285,12.0,HARD,25.936,27.811,22.538,10.0,25.8,301.0,3,0.12632082041814097,0.7047940598595158
1,ALO,29.0,Aston Martin,76.247,13.0,HARD,25.874,27.489,22.884,11.0,25.8,318.0,3,0.10017250811207429,0.7149404002742235
1,GAS,29.0,Alpine,76.423,14.0,HARD,25.975,27.635,22.813,6.0,25.8,312.0,3,0.11973030810107683,0.6657233151866886
1,COL,29.0,Alpine,76.427,15.0,HARD,26.133,27.609,22.685,10.0,25.8,302.0,3,0.12595455487298807,0.7049199810547375
1,BOR,29.0,Kick Sauber,76.38,16.0,HARD,25.941,27.804,22.635,7.0,25.8,308.0,3,0.1231086477483912,0.6753960316839134
1,HUL,29.0,Kick Sauber,76.935,17.0,HARD,26.161,27.743,23.031,10.0,25.8,304.0,3,0.13024008795573866,0.7068464240549366
1,PIA,30.0,McLaren,75.259,1.0,HARD,25.571,26.895,22.793,7.0,26.2,285.0,3,0.13835046905199602,0.6428180973386751
1,NOR,30.0,McLaren,74.956,2.0,HARD,25.448,27.113,22.395,7.0,26.2,287.0,3,0.13166004003134346,0.6416239365584511
1,VER,30.0,Red Bull Racing,75.329,3.0,MEDIUM,25.478,27.346,22.505,7.0,26.2,292.0,2,0.1368093399248637,0.4637482477381364
1,HAD,30.0,Racing Bulls,75.286,4.0,HARD,25.614,27.505,22.167,7.0,26.2,298.0,3,0.1195622862409489,0.641734575488625
1,RUS,30.0,Mercedes,75.302,5.0,HARD,25.569,27.378,22.355,7.0,26.2,323.0,3,0.08436498753048798,0.6417629403151816
1,LEC,30.0,Ferrari,74.953,6.0,HARD,25.596,26.985,22.372,9.0,26.2,320.0,3,0.08002597985083945,0.6604966274021751
1,ALB,30.0,Williams,75.244,7.0,HARD,25.497,27.16,22.587,7.0,26.2,322.0,3,0.0854825362220552,0.6420985619411712
1,ANT,30.0,Mercedes,75.011,8.0,HARD,25.352,27.376,22.283,7.0,26.2,318.0,3,0.08851580933829563,0.6413959826161938
0,LAW,29.0,Racing Bulls,76.439,19.0,SOFT,26.315,27.423,22.701,5.0,26.2,315.0,1,0.12607899886434537,0.266141722609609
